Invoice_ID,Client_Name,Industry,Region,City,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Total_Amount,Invoice_Date,Payment_Method,Sales_Rep,Status
INV101100,Evergreen Enterprises,Healthcare,North,Hyderabad,Maintenance,Onsite Support,1,32778.61,5478.55,27300.06,2023-04-11,UPI,Syed Ahmed,Paid
INV101101,Crestline Corp,Logistics,East,Lucknow,Licenses,User License Pack,7,13024.8,0.0,91173.6,2021-02-17,Bank Transfer,Neha Singh,Paid
INV101102,Vanguard Imports,Manufacturing,West,Ahmedabad,Software,Analytics Tool,24,25826.11,0.0,619826.64,2025-05-16,Credit,Karan Mehra,Paid
INV101103,TruTech Solutions,Telecom,West,Kolkata,Software,Analytics Tool,19,6734.78,0.0,127960.82,2021-12-03,UPI,Aman Verma,Paid
INV101104,TruTech Solutions,Logistics,South,Bengaluru,Consultancy,Business Consulting,40,5116.94,0.0,204677.6,2023-11-16,Cheque,Neha Singh,Paid
INV101105,Horizon Logistics,Energy,South,Kolkata,Maintenance,Annual Maintenance Contract,11,42420.92,0.0,466630.12,2023-03-15,Credit,Karan Mehra,Paid
INV101106,TruTech Solutions,Logistics,West,Pune,Maintenance,Onsite Support,12,8012.88,0.0,96154.56,2024-07-04,Credit,Vikram Das,Paid
INV101107,Pillar Manufacturing,IT,West,Mumbai,Hardware,Networking Switch,27,71937.28,0.0,1942306.56,2021-01-08,UPI,Aman Verma,Paid
INV101108,Quantum Retailers,Healthcare,North,Kolkata,Hardware,Storage Array,16,1152.86,0.0,18445.76,2022-09-17,Credit,Vikram Das,Pending
INV101109,Apex Solutions,IT,East,Mumbai,Consultancy,Process Optimization,20,14158.17,0.0,283163.4,2024-06-30,UPI,Vikram Das,Paid
INV101110,Orion Systems,Finance,North,Bengaluru,Cloud Services,IaaS Package,25,3096.74,0.0,77418.5,2025-09-12,Credit,Aman Verma,Paid
INV101111,TruTech Solutions,Retail,East,Chennai,Licenses,License Renewal,42,12049.97,0.0,506098.74,2022-12-20,Cheque,Priya Sharma,Paid
INV101112,Crestline Corp,Finance,North,Bengaluru,Hardware,Server Rack,13,82346.9,0.0,1070509.7,2021-10-30,Credit,Anita Rao,Paid
INV101113,BlueWave Technologies,Healthcare,West,Jaipur,Hardware,Workstation,47,5881.95,0.0,276451.65,2022-10-01,UPI,Vikram Das,Pending
INV101114,Ridgeway LLC,Finance,West,Delhi,Licenses,License Renewal,22,6539.37,0.0,143866.14,2021-02-25,Cheque,Aman Verma,Paid
INV101115,Urbane Systems,Manufacturing,West,Jaipur,Consultancy,IT Strategy,50,2727.34,0.0,136367.0,2022-12-27,Credit,Karan Mehra,Paid
INV101116,Krypton Labs,Telecom,North,Jaipur,Maintenance,Onsite Support,41,49847.01,0.0,2043727.41,2022-06-10,UPI,Vikram Das,Paid
INV101117,Krypton Labs,IT,East,Hyderabad,Licenses,User License Pack,32,24187.15,0.0,773988.8,2022-04-19,Credit,Syed Ahmed,Pending
INV101118,JetStream Holdings,Retail,West,Jaipur,Consultancy,Business Consulting,2,20863.04,0.0,41726.08,2021-01-28,UPI,Rohit Gupta,Paid
INV101119,Urbane Systems,Telecom,North,Delhi,Licenses,License Renewal,9,23534.18,0.0,211807.62,2021-03-19,UPI,Vikram Das,Paid
INV101120,Crestline Corp,Healthcare,East,Kolkata,Software,Billing Software,9,31325.25,0.0,281927.25,2024-05-24,Credit,Aman Verma,Paid
INV101121,Optima Financials,Healthcare,South,Pune,Cloud Services,Managed Cloud,34,93810.79,0.0,3189566.86,2024-11-10,Credit,Priya Sharma,Paid
INV101122,Vanguard Imports,Retail,South,Mumbai,Licenses,License Renewal,2,21606.72,0.0,43213.44,2021-12-31,Credit,Karan Mehra,Paid
INV101123,WestBridge Group,Manufacturing,North,Delhi,Licenses,Perpetual License,36,9145.04,0.0,329221.44,2022-10-28,Credit,Priya Sharma,Paid
INV101124,GreenGrid Inc,Finance,North,Mumbai,Maintenance,Onsite Support,27,31853.88,0.0,860054.76,2022-06-10,Bank Transfer,Aman Verma,Paid
INV101125,Urbane Systems,Energy,West,Delhi,Licenses,User License Pack,14,20195.27,0.0,282733.78,2022-11-30,Cheque,Neha Singh,Paid
INV101126,TruTech Solutions,Healthcare,South,Bengaluru,Licenses,License Renewal,15,44574.02,0.0,668610.3,2024-08-28,Cheque,Priya Sharma,Paid
INV101127,Summit Analytics,Finance,South,Hyderabad,Hardware,Server Rack,28,13390.73,0.0,374940.44,2023-06-02,Credit,Priya Sharma,Paid
INV101128,TruTech Solutions,Energy,South,Bengaluru,Cloud Services,SaaS Subscription,21,6433.01,0.0,135093.21,2023-10-28,UPI,Aman Verma,Pending
INV101129,Metro Trade Co,Telecom,West,Mumbai,Cloud Services,IaaS Package,18,18390.57,0.0,331030.26,2023-10-24,UPI,Priya Sharma,Paid
INV101130,FusionWorks,IT,East,Hyderabad,Hardware,Networking Switch,12,22105.34,0.0,265264.08,2025-07-05,UPI,Anita Rao,Paid
INV101131,Apex Solutions,Retail,East,Mumbai,Cloud Services,Managed Cloud,45,34371.11,0.0,1546699.95,2023-07-08,UPI,Anita Rao,Paid
INV101132,Pillar Manufacturing,Finance,West,Chennai,Licenses,License Renewal,16,49723.56,112034.89,683542.07,2023-01-20,Credit,Neha Singh,Paid
INV101133,WestBridge Group,IT,South,Bengaluru,Cloud Services,Managed Cloud,32,85610.58,0.0,2739538.56,2021-12-29,Bank Transfer,Rohit Gupta,Paid
INV101134,Quantum Retailers,IT,East,Mumbai,Maintenance,Remote Support,18,29269.17,0.0,526845.06,2025-11-10,Bank Transfer,Vikram Das,Overdue
INV101135,GreenGrid Inc,IT,North,Hyderabad,Maintenance,Remote Support,23,555.05,0.0,12766.15,2025-03-12,UPI,Anita Rao,Paid
INV101136,FusionWorks,IT,North,Hyderabad,Hardware,Storage Array,16,28132.25,0.0,450116.0,2024-07-21,Bank Transfer,Vikram Das,Paid
INV101137,WestBridge Group,Telecom,South,Kolkata,Licenses,Perpetual License,40,6824.85,0.0,272994.0,2025-03-10,Bank Transfer,Vikram Das,Paid
INV101138,Ridgeway LLC,Logistics,East,Bengaluru,Consultancy,IT Strategy,39,1304.05,0.0,50857.95,2023-03-17,Cheque,Rohit Gupta,Paid
INV101139,TechNova Pvt Ltd,Manufacturing,West,Lucknow,Cloud Services,IaaS Package,6,98148.21,0.0,588889.26,2023-01-09,Bank Transfer,Rohit Gupta,Pending
INV101140,Apex Solutions,IT,South,Jaipur,Hardware,Networking Switch,23,56496.67,91201.9,1208221.51,2023-11-05,UPI,Rohit Gupta,Overdue
INV101141,Crestline Corp,Telecom,West,Mumbai,Licenses,License Renewal,44,46250.59,242372.56,1792653.4,2024-04-30,Cheque,Vikram Das,Paid
INV101142,JetStream Holdings,Manufacturing,West,Chennai,Consultancy,Process Optimization,44,32664.51,0.0,1437238.44,2025-07-13,Cheque,Neha Singh,Paid
INV101143,Pillar Manufacturing,Finance,North,Pune,Maintenance,Remote Support,45,44766.12,0.0,2014475.4,2022-04-30,Credit,Neha Singh,Paid
INV101144,Crestline Corp,Manufacturing,East,Lucknow,Hardware,Server Rack,23,97665.42,0.0,2246304.66,2021-01-28,Cheque,Syed Ahmed,Overdue
INV101145,Urbane Systems,Energy,West,Mumbai,Software,Billing Software,15,44614.4,0.0,669216.0,2022-12-15,UPI,Neha Singh,Paid
INV101146,Horizon Logistics,Finance,North,Chennai,Cloud Services,SaaS Subscription,31,38411.97,0.0,1190771.07,2023-11-29,Credit,Anita Rao,Paid
INV101147,FusionWorks,Manufacturing,West,Delhi,Licenses,Perpetual License,46,1138.42,0.0,52367.32,2024-07-20,UPI,Syed Ahmed,Paid
INV101148,JetStream Holdings,IT,East,Chennai,Cloud Services,IaaS Package,23,116097.19,0.0,2670235.37,2024-06-08,UPI,Anita Rao,Pending
INV101149,Vanguard Imports,IT,North,Lucknow,Maintenance,Remote Support,20,28504.38,0.0,570087.6,2021-03-27,UPI,Vikram Das,Paid
INV101150,Vanguard Imports,Healthcare,South,Kolkata,Maintenance,Remote Support,9,27879.04,0.0,250911.36,2025-02-06,Cheque,Aman Verma,Pending
INV101151,GreenGrid Inc,Healthcare,North,Bengaluru,Cloud Services,SaaS Subscription,25,48763.6,0.0,1219090.0,2021-05-06,Credit,Syed Ahmed,Paid
INV101152,JetStream Holdings,Healthcare,East,Ahmedabad,Software,ERP Suite,5,19741.95,0.0,98709.75,2023-03-23,UPI,Neha Singh,Pending
INV101153,Metro Trade Co,Energy,North,Jaipur,Software,Billing Software,25,19800.04,60393.64,434607.36,2022-06-21,UPI,Vikram Das,Paid
INV101154,Pillar Manufacturing,Manufacturing,West,Hyderabad,Cloud Services,IaaS Package,44,9327.94,0.0,410429.36,2021-05-25,UPI,Priya Sharma,Paid
INV101155,GreenGrid Inc,Healthcare,East,Jaipur,Hardware,Workstation,47,102934.01,0.0,4837898.47,2025-03-29,Cheque,Syed Ahmed,Paid
INV101156,Summit Analytics,IT,South,Lucknow,Maintenance,Remote Support,26,3757.68,0.0,97699.68,2024-05-20,Cheque,Syed Ahmed,Overdue
INV101157,GreenGrid Inc,Healthcare,North,Pune,Cloud Services,Managed Cloud,20,79778.85,158027.79,1437549.21,2021-01-25,Cheque,Karan Mehra,Paid
INV101158,Optima Financials,Energy,North,Lucknow,Software,CRM Module,47,16256.05,0.0,764034.35,2025-05-23,UPI,Anita Rao,Paid
INV101159,Lumina Consulting,Healthcare,South,Hyderabad,Consultancy,Process Optimization,2,33789.11,0.0,67578.22,2024-11-18,UPI,Anita Rao,Pending
INV101160,JetStream Holdings,Energy,East,Ahmedabad,Software,CRM Module,6,29818.92,0.0,178913.52,2021-03-08,UPI,Aman Verma,Pending
INV101161,TechNova Pvt Ltd,Finance,South,Pune,Cloud Services,Managed Cloud,48,17370.06,0.0,833762.88,2021-08-21,UPI,Rohit Gupta,Paid
INV101162,Quantum Retailers,IT,South,Kolkata,Licenses,License Renewal,35,33497.55,0.0,1172414.25,2021-04-19,Cheque,Anita Rao,Paid
INV101163,BlueWave Technologies,IT,West,Lucknow,Cloud Services,SaaS Subscription,44,88834.16,0.0,3908703.04,2024-03-15,Cheque,Neha Singh,Pending
INV101164,Innova Services,Manufacturing,East,Bengaluru,Maintenance,Onsite Support,9,40302.74,0.0,362724.66,2021-04-21,Bank Transfer,Rohit Gupta,Paid
INV101165,Lumina Consulting,Logistics,North,Pune,Cloud Services,Managed Cloud,19,89007.54,131902.39,1559240.87,2021-08-16,UPI,Vikram Das,Paid
INV101166,Metro Trade Co,Telecom,South,Ahmedabad,Hardware,Workstation,22,35188.73,0.0,774152.06,2021-04-21,Credit,Aman Verma,Paid
INV101167,Horizon Logistics,Logistics,East,Mumbai,Software,Billing Software,45,42572.99,0.0,1915784.55,2025-02-02,Cheque,Vikram Das,Paid
INV101168,WestBridge Group,Manufacturing,South,Jaipur,Software,CRM Module,19,11688.64,0.0,222084.16,2021-02-03,UPI,Vikram Das,Paid
INV101169,Crestline Corp,IT,West,Hyderabad,Licenses,License Renewal,8,48192.26,0.0,385538.08,2022-09-15,Cheque,Anita Rao,Pending
INV101170,JetStream Holdings,Retail,West,Lucknow,Hardware,Networking Switch,48,28178.61,0.0,1352573.28,2025-12-05,UPI,Priya Sharma,Overdue
INV101171,Orion Systems,Finance,East,Jaipur,Maintenance,Remote Support,13,27298.03,0.0,354874.39,2024-10-24,Credit,Neha Singh,Paid
INV101172,Urbane Systems,Retail,South,Ahmedabad,Cloud Services,IaaS Package,20,90069.97,0.0,1801399.4,2023-01-18,Bank Transfer,Karan Mehra,Paid
INV101173,Metro Trade Co,Telecom,East,Jaipur,Hardware,Networking Switch,12,38354.79,0.0,460257.48,2022-08-18,Bank Transfer,Rohit Gupta,Paid
INV101174,Innova Services,IT,West,Chennai,Consultancy,IT Strategy,11,32069.82,0.0,352768.02,2025-04-27,Cheque,Aman Verma,Paid
INV101175,Vanguard Imports,Manufacturing,West,Lucknow,Consultancy,Process Optimization,27,46660.96,0.0,1259845.92,2022-03-01,UPI,Priya Sharma,Paid
INV101176,Dynatek Ltd,Finance,East,Chennai,Maintenance,Onsite Support,34,25157.43,0.0,855352.62,2022-09-05,Cheque,Neha Singh,Overdue
INV101177,GreenGrid Inc,Finance,South,Chennai,Hardware,Server Rack,6,25480.82,0.0,152884.92,2025-03-22,Cheque,Syed Ahmed,Paid
INV101178,Orion Systems,Manufacturing,North,Jaipur,Software,Analytics Tool,42,8119.02,0.0,340998.84,2022-11-23,Credit,Vikram Das,Paid
INV101179,Metro Trade Co,Healthcare,North,Mumbai,Maintenance,Onsite Support,35,40591.26,0.0,1420694.1,2024-07-29,Bank Transfer,Aman Verma,Overdue
INV101180,Vanguard Imports,Finance,East,Mumbai,Licenses,License Renewal,47,18558.71,0.0,872259.37,2024-09-05,UPI,Aman Verma,Paid
INV101181,GreenGrid Inc,Energy,North,Pune,Software,Billing Software,11,45432.9,0.0,499761.9,2025-10-28,UPI,Rohit Gupta,Pending
INV101182,TruTech Solutions,IT,North,Bengaluru,Hardware,Storage Array,4,25275.51,0.0,101102.04,2025-01-06,Cheque,Rohit Gupta,Paid
INV101183,Crestline Corp,Energy,South,Jaipur,Consultancy,Business Consulting,46,17196.49,0.0,791038.54,2021-11-11,Bank Transfer,Rohit Gupta,Paid
INV101184,Apex Solutions,Energy,South,Delhi,Software,Billing Software,37,1536.24,0.0,56840.88,2023-05-27,Credit,Rohit Gupta,Paid
INV101185,Nexus Partners,Retail,East,Bengaluru,Consultancy,Process Optimization,24,46243.33,0.0,1109839.92,2025-10-31,Credit,Karan Mehra,Paid
INV101186,Horizon Logistics,Finance,South,Mumbai,Consultancy,IT Strategy,13,38443.1,0.0,499760.3,2024-11-01,UPI,Rohit Gupta,Paid
INV101187,BlueWave Technologies,Retail,West,Pune,Licenses,License Renewal,4,20098.89,0.0,80395.56,2024-08-05,Credit,Aman Verma,Paid
INV101188,Nexus Partners,Energy,West,Bengaluru,Software,Analytics Tool,49,33967.2,0.0,1664392.8,2024-12-31,Cheque,Anita Rao,Paid
INV101189,WestBridge Group,Logistics,East,Pune,Maintenance,Onsite Support,11,18816.21,0.0,206978.31,2022-10-24,Credit,Anita Rao,Paid
INV101190,Orion Systems,Healthcare,West,Bengaluru,Consultancy,Process Optimization,41,12918.52,0.0,529659.32,2021-10-04,UPI,Vikram Das,Paid
INV101191,Quantum Retailers,Retail,South,Mumbai,Cloud Services,Managed Cloud,23,38482.58,0.0,885099.34,2025-09-30,Bank Transfer,Syed Ahmed,Pending
INV101192,Apex Solutions,Logistics,East,Lucknow,Software,ERP Suite,26,40880.59,0.0,1062895.34,2025-05-25,UPI,Rohit Gupta,Overdue
INV101193,Pillar Manufacturing,Telecom,South,Chennai,Hardware,Networking Switch,29,39069.01,0.0,1133001.29,2025-03-07,Cheque,Rohit Gupta,Overdue
INV101194,Orion Systems,IT,North,Lucknow,Maintenance,Onsite Support,14,3524.68,6163.03,43182.49,2022-09-16,UPI,Neha Singh,Paid
INV101195,Summit Analytics,Manufacturing,North,Chennai,Licenses,License Renewal,3,22861.1,0.0,68583.3,2022-05-31,Credit,Anita Rao,Paid
INV101196,Vanguard Imports,Healthcare,North,Mumbai,Software,Billing Software,30,47081.89,255510.96,1156945.74,2024-10-05,Cheque,Priya Sharma,Paid
INV101197,Krypton Labs,Manufacturing,East,Pune,Maintenance,Remote Support,46,44222.04,0.0,2034213.84,2023-04-23,UPI,Neha Singh,Paid
INV101198,BlueWave Technologies,Healthcare,West,Kolkata,Consultancy,IT Strategy,38,19670.08,0.0,747463.04,2025-01-09,Credit,Neha Singh,Paid
INV101199,Urbane Systems,Manufacturing,West,Hyderabad,Maintenance,Remote Support,47,31013.19,0.0,1457619.93,2021-12-16,UPI,Priya Sharma,Paid
INV101200,Quantum Retailers,IT,West,Bengaluru,Maintenance,Onsite Support,38,23041.47,0.0,875575.86,2025-06-19,Bank Transfer,Neha Singh,Paid
INV101201,Summit Analytics,Finance,North,Lucknow,Hardware,Workstation,25,116373.86,0.0,2909346.5,2025-08-15,Credit,Rohit Gupta,Paid
INV101202,Krypton Labs,Energy,South,Hyderabad,Maintenance,Onsite Support,18,10283.14,0.0,185096.52,2023-04-03,UPI,Aman Verma,Paid
INV101203,Urbane Systems,Telecom,North,Chennai,Licenses,License Renewal,10,24132.1,0.0,241321.0,2024-03-06,Credit,Vikram Das,Paid
INV101204,Summit Analytics,Manufacturing,East,Jaipur,Licenses,Perpetual License,7,26500.29,0.0,185502.03,2023-01-29,Bank Transfer,Priya Sharma,Paid
INV101205,Apex Solutions,Telecom,South,Hyderabad,Hardware,Server Rack,50,40889.91,0.0,2044495.5,2023-06-18,Credit,Priya Sharma,Paid
INV101206,Lumina Consulting,Energy,South,Lucknow,Maintenance,Annual Maintenance Contract,1,8545.63,0.0,8545.63,2021-08-31,Credit,Anita Rao,Paid
INV101207,BlueWave Technologies,Telecom,East,Chennai,Cloud Services,SaaS Subscription,34,5796.09,0.0,197067.06,2022-06-27,UPI,Aman Verma,Paid
INV101208,Optima Financials,Manufacturing,East,Lucknow,Cloud Services,SaaS Subscription,26,17408.67,0.0,452625.42,2023-11-30,Cheque,Karan Mehra,Overdue
INV101209,Vanguard Imports,Retail,South,Lucknow,Licenses,Perpetual License,50,43659.7,298080.58,1884904.42,2021-08-17,Credit,Aman Verma,Paid
INV101210,Apex Solutions,IT,East,Bengaluru,Hardware,Server Rack,24,92992.24,0.0,2231813.76,2022-07-02,UPI,Priya Sharma,Paid
INV101211,Metro Trade Co,Retail,North,Pune,Licenses,User License Pack,43,28509.6,0.0,1225912.8,2023-07-09,UPI,Syed Ahmed,Overdue
INV101212,GreenGrid Inc,Healthcare,West,Ahmedabad,Licenses,Perpetual License,14,7843.84,0.0,109813.76,2024-05-31,Credit,Neha Singh,Paid
INV101213,Summit Analytics,Manufacturing,North,Ahmedabad,Hardware,Server Rack,28,26016.44,0.0,728460.32,2021-01-06,UPI,Aman Verma,Paid
INV101214,BlueWave Technologies,Retail,West,Pune,Cloud Services,Managed Cloud,47,89620.8,0.0,4212177.6,2024-09-07,Credit,Rohit Gupta,Paid
INV101215,FusionWorks,Manufacturing,North,Ahmedabad,Hardware,Workstation,37,13064.33,0.0,483380.21,2022-04-13,Bank Transfer,Karan Mehra,Paid
INV101216,Orion Systems,Retail,West,Kolkata,Licenses,Perpetual License,26,23760.81,0.0,617781.06,2025-10-22,Bank Transfer,Rohit Gupta,Paid
INV101217,Krypton Labs,Telecom,West,Pune,Consultancy,Process Optimization,41,41507.71,0.0,1701816.11,2021-03-16,Bank Transfer,Rohit Gupta,Overdue
INV101218,Summit Analytics,Healthcare,South,Kolkata,Cloud Services,SaaS Subscription,30,43243.76,0.0,1297312.8,2021-01-04,UPI,Priya Sharma,Paid
INV101219,Lumina Consulting,Logistics,South,Hyderabad,Consultancy,IT Strategy,12,41518.32,0.0,498219.84,2022-10-08,UPI,Anita Rao,Paid
INV101220,Pillar Manufacturing,Manufacturing,West,Pune,Hardware,Server Rack,18,28138.16,0.0,506486.88,2021-04-28,UPI,Rohit Gupta,Paid
INV101221,Horizon Logistics,Logistics,North,Pune,Consultancy,Process Optimization,1,16493.44,0.0,16493.44,2023-05-31,UPI,Syed Ahmed,Paid
INV101222,Summit Analytics,Energy,West,Hyderabad,Licenses,User License Pack,26,48561.54,0.0,1262600.04,2025-06-18,Bank Transfer,Syed Ahmed,Pending
INV101223,Nexus Partners,Energy,West,Delhi,Maintenance,Remote Support,45,20009.73,0.0,900437.85,2022-05-19,Bank Transfer,Syed Ahmed,Paid
INV101224,Ridgeway LLC,Retail,South,Delhi,Software,Billing Software,44,2494.13,0.0,109741.72,2023-08-05,Bank Transfer,Syed Ahmed,Paid
INV101225,Urbane Systems,IT,East,Mumbai,Cloud Services,SaaS Subscription,22,50663.28,0.0,1114592.16,2022-07-28,Cheque,Syed Ahmed,Paid
INV101226,TruTech Solutions,Logistics,South,Ahmedabad,Licenses,Perpetual License,37,1019.44,0.0,37719.28,2025-01-04,Credit,Anita Rao,Pending
INV101227,TruTech Solutions,IT,North,Bengaluru,Cloud Services,IaaS Package,42,66025.79,0.0,2773083.18,2021-07-13,Bank Transfer,Aman Verma,Paid
INV101228,GreenGrid Inc,Manufacturing,West,Delhi,Licenses,User License Pack,30,1592.27,0.0,47768.1,2023-04-27,Bank Transfer,Neha Singh,Paid
INV101229,JetStream Holdings,Finance,East,Jaipur,Cloud Services,Managed Cloud,9,66482.38,0.0,598341.42,2022-12-16,Credit,Priya Sharma,Paid
INV101230,Apex Solutions,Retail,North,Delhi,Consultancy,Process Optimization,29,14376.57,0.0,416920.53,2024-11-16,Bank Transfer,Aman Verma,Paid
INV101231,Evergreen Enterprises,Logistics,West,Mumbai,Licenses,License Renewal,15,30713.69,0.0,460705.35,2023-11-16,Cheque,Aman Verma,Paid
INV101232,Krypton Labs,Healthcare,South,Chennai,Hardware,Networking Switch,39,30620.02,0.0,1194180.78,2024-12-29,Cheque,Neha Singh,Pending
INV101233,Dynatek Ltd,Healthcare,East,Jaipur,Consultancy,Business Consulting,3,9869.54,0.0,29608.62,2021-06-22,UPI,Karan Mehra,Paid
INV101234,Optima Financials,Energy,South,Hyderabad,Cloud Services,SaaS Subscription,18,35521.47,0.0,639386.46,2024-08-16,Cheque,Anita Rao,Paid
INV101235,TruTech Solutions,Healthcare,South,Pune,Licenses,User License Pack,33,41850.94,0.0,1381081.02,2025-07-27,UPI,Priya Sharma,Paid
INV101236,Evergreen Enterprises,Healthcare,South,Jaipur,Consultancy,Business Consulting,31,41114.14,0.0,1274538.34,2021-11-22,Cheque,Vikram Das,Paid
INV101237,Quantum Retailers,Logistics,East,Ahmedabad,Maintenance,Remote Support,4,10370.87,0.0,41483.48,2024-12-04,Bank Transfer,Karan Mehra,Paid
INV101238,Summit Analytics,Logistics,North,Delhi,Maintenance,Onsite Support,4,17978.59,0.0,71914.36,2024-02-16,Bank Transfer,Aman Verma,Pending
INV101239,Horizon Logistics,Retail,West,Lucknow,Hardware,Server Rack,29,7074.06,0.0,205147.74,2023-04-16,Credit,Anita Rao,Paid
INV101240,Nexus Partners,Manufacturing,East,Pune,Cloud Services,SaaS Subscription,6,51107.62,0.0,306645.72,2025-12-16,Credit,Neha Singh,Paid
INV101241,FusionWorks,Finance,West,Kolkata,Consultancy,Process Optimization,21,20999.98,0.0,440999.58,2022-12-25,Bank Transfer,Aman Verma,Paid
INV101242,Horizon Logistics,Manufacturing,South,Delhi,Licenses,Perpetual License,16,43381.48,0.0,694103.68,2021-08-13,Bank Transfer,Priya Sharma,Paid
INV101243,WestBridge Group,Retail,East,Jaipur,Maintenance,Annual Maintenance Contract,39,30451.93,0.0,1187625.27,2022-06-16,Cheque,Rohit Gupta,Pending
INV101244,Horizon Logistics,Healthcare,North,Delhi,Hardware,Workstation,28,2681.8,0.0,75090.4,2021-04-23,Cheque,Aman Verma,Paid
INV101245,WestBridge Group,Logistics,North,Jaipur,Hardware,Networking Switch,45,112421.95,0.0,5058987.75,2021-05-20,Credit,Rohit Gupta,Pending
INV101246,TruTech Solutions,Telecom,West,Bengaluru,Software,Billing Software,5,38302.77,0.0,191513.85,2022-07-13,Cheque,Anita Rao,Paid
INV101247,Horizon Logistics,Telecom,West,Lucknow,Software,Analytics Tool,32,41943.24,0.0,1342183.68,2021-01-01,Bank Transfer,Rohit Gupta,Pending
INV101248,Dynatek Ltd,Manufacturing,East,Pune,Consultancy,Process Optimization,39,19003.5,0.0,741136.5,2021-03-31,Credit,Priya Sharma,Paid
INV101249,Crestline Corp,Energy,South,Hyderabad,Hardware,Networking Switch,7,39038.12,0.0,273266.84,2022-10-16,UPI,Anita Rao,Paid
INV101250,Lumina Consulting,Retail,East,Chennai,Maintenance,Remote Support,19,37243.53,0.0,707627.07,2021-11-16,Bank Transfer,Neha Singh,Overdue
INV101251,Lumina Consulting,Retail,South,Kolkata,Licenses,User License Pack,29,19642.0,0.0,569618.0,2025-04-23,Credit,Priya Sharma,Paid
INV101252,Vanguard Imports,Finance,West,Hyderabad,Hardware,Networking Switch,6,54427.18,0.0,326563.08,2021-05-19,Credit,Vikram Das,Paid
INV101253,Summit Analytics,Telecom,West,Hyderabad,Consultancy,IT Strategy,29,24423.07,0.0,708269.03,2025-03-15,Bank Transfer,Vikram Das,Paid
